Timestamp,Exchange,Pair,Bid,Ask,Last,Spread,Volume,Change,PricePerUSD
2025-08-06T00:39:57.373Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:39:58.137Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:39:58.667Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:39:58.856Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:39:59.046Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:39:59.240Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:40:26.775Z,RAPIRA,USDT/RUB,80.95291123304885,80.99298530724175,,0.049502943850327115,,,
2025-08-06T00:40:27.490Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:40:28.203Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:40:28.929Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:40:29.295Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:40:29.488Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:40:29.683Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:40:56.782Z,RAPIRA,USDT/RUB,80.95291123304885,80.99298530724175,,0.049502943850327115,,,
2025-08-06T00:40:57.534Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:40:58.252Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:40:58.799Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:40:58.997Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:40:59.190Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:40:59.384Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:41:26.751Z,RAPIRA,USDT/RUB,80.95291123304885,80.99298530724175,,0.049502943850327115,,,
2025-08-06T00:41:27.640Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:41:28.371Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:41:28.923Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:41:29.119Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:41:29.315Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:41:29.516Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:41:56.837Z,RAPIRA,USDT/RUB,80.95291123304885,80.99298530724175,,0.049502943850327115,,,
2025-08-06T00:41:57.710Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:41:58.467Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:41:59.012Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:41:59.371Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:41:59.565Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:41:59.760Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:42:26.754Z,RAPIRA,USDT/RUB,80.95291123304885,80.99298530724175,,0.049502943850327115,,,
2025-08-06T00:42:27.499Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:42:28.219Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:42:28.755Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:42:28.944Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:42:29.303Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:42:29.498Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:42:56.934Z,RAPIRA,USDT/RUB,80.95291123304885,80.99298530724175,,0.049502943850327115,,,
2025-08-06T00:42:57.702Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:42:57.951Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:42:58.657Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:42:58.849Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:42:59.041Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:42:59.246Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:43:26.751Z,RAPIRA,USDT/RUB,80.95291123304885,80.99298530724175,,0.049502943850327115,,,
2025-08-06T00:43:27.427Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:43:28.141Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:43:28.674Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:43:28.867Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:43:29.056Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:43:29.248Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:43:56.916Z,RAPIRA,USDT/RUB,80.95291123304885,80.99298530724175,,0.049502943850327115,,,
2025-08-06T00:43:57.698Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:43:58.459Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:43:59.003Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:43:59.196Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:43:59.387Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:43:59.580Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:44:26.757Z,RAPIRA,USDT/RUB,80.95291123304885,80.99298530724175,,0.049502943850327115,,,
2025-08-06T00:44:27.529Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:44:28.263Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:44:28.799Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:44:28.992Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:44:29.354Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:44:29.545Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:44:56.751Z,RAPIRA,USDT/RUB,80.95291123304885,80.99305791776287,,0.049592638612392805,,,
2025-08-06T00:44:57.471Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:44:58.217Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:44:58.770Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:44:58.962Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:44:59.154Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:44:59.344Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:45:26.982Z,RAPIRA,USDT/RUB,80.95291123304885,80.99305791776287,,0.049592638612392805,,,
2025-08-06T00:45:27.721Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:45:28.475Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:45:29.044Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:45:29.242Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:45:29.474Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:45:29.664Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:45:56.831Z,RAPIRA,USDT/RUB,80.95251123304885,80.99305791776287,,0.05008700050982847,,,
2025-08-06T00:45:57.712Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:45:58.583Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:45:59.121Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:45:59.311Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:45:59.502Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:45:59.699Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:46:26.793Z,RAPIRA,USDT/RUB,80.95251123304885,80.99305791776287,,0.05008700050982847,,,
2025-08-06T00:46:27.678Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:46:28.412Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:46:31.283Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:46:31.478Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:46:31.840Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:46:32.039Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:46:56.810Z,RAPIRA,USDT/RUB,80.95251123304885,80.99305791776287,,0.05008700050982847,,,
2025-08-06T00:46:57.593Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:46:58.380Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:46:58.919Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:46:59.112Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:46:59.304Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:46:59.495Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
