Timestamp,Exchange,Pair,Bid,Ask,Last,Spread,Volume,Change,PricePerUSD
2025-08-05T23:07:28.144Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:07:28.342Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:07:28.705Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:07:28.899Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:07:56.734Z,RAPIRA,USDT/RUB,80.95707058338606,80.98,,0.028322932695953755,,,
2025-08-05T23:07:57.271Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:07:57.686Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:07:58.225Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:07:58.416Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:07:58.608Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:07:58.800Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:08:26.586Z,RAPIRA,USDT/RUB,80.95707058338606,80.98,,0.028322932695953755,,,
2025-08-05T23:08:27.194Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:08:27.529Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:08:28.247Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:08:28.440Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:08:28.629Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:08:28.821Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:08:56.578Z,RAPIRA,USDT/RUB,80.95707058338606,80.98,,0.028322932695953755,,,
2025-08-05T23:08:57.207Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:08:57.609Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:08:58.146Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:08:58.349Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:08:58.545Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:08:58.738Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:09:26.593Z,RAPIRA,USDT/RUB,80.95674258338605,80.98,,0.028728202088915838,,,
2025-08-05T23:09:27.196Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:09:27.598Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:09:28.140Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:09:28.335Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:09:28.524Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:09:28.714Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:09:56.602Z,RAPIRA,USDT/RUB,80.95674258338605,80.98,,0.028728202088915838,,,
2025-08-05T23:09:57.210Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:09:57.623Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:09:58.166Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:09:58.359Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:09:58.552Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:09:58.744Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:10:26.584Z,RAPIRA,USDT/RUB,80.95674258338605,80.98,,0.028728202088915838,,,
2025-08-05T23:10:27.174Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:10:27.573Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:10:28.127Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:10:28.322Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:10:28.513Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:10:28.704Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:10:56.586Z,RAPIRA,USDT/RUB,80.95674258338605,80.98,,0.028728202088915838,,,
2025-08-05T23:10:57.193Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:10:57.604Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:10:58.156Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:10:58.351Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:10:58.540Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:10:58.737Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:11:26.565Z,RAPIRA,USDT/RUB,80.95674258338605,80.98,,0.028728202088915838,,,
2025-08-05T23:11:27.172Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:11:27.577Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:11:28.130Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:11:28.331Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:11:28.532Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:11:28.737Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:11:56.583Z,RAPIRA,USDT/RUB,80.95674258338605,80.98,,0.028728202088915838,,,
2025-08-05T23:11:57.223Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:11:57.647Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:11:58.768Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:11:58.961Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:11:59.328Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:11:59.519Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:12:26.603Z,RAPIRA,USDT/RUB,80.95674258338605,80.98,,0.028728202088915838,,,
2025-08-05T23:12:27.591Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:12:28.338Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:12:28.872Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:12:29.061Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:12:29.255Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:12:29.449Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:12:56.610Z,RAPIRA,USDT/RUB,80.95368530338605,80.98,,0.032505866181796815,,,
2025-08-05T23:12:57.683Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:12:58.431Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:12:58.963Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:12:59.154Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:12:59.351Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:12:59.542Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:13:26.611Z,RAPIRA,USDT/RUB,80.95368530338605,80.98,,0.032505866181796815,,,
2025-08-05T23:13:27.351Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:13:28.069Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:13:28.611Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:13:28.804Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:13:28.996Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:13:29.361Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:13:56.582Z,RAPIRA,USDT/RUB,80.95368530338605,80.98,,0.032505866181796815,,,
2025-08-05T23:13:57.537Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:13:58.406Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:13:58.955Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:13:59.151Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:13:59.344Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:13:59.541Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:14:26.769Z,RAPIRA,USDT/RUB,80.95624174148308,80.98,,0.029347037369629587,,,
2025-08-05T23:14:27.092Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:14:27.813Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:14:28.348Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:14:28.543Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:14:28.737Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:14:28.927Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:14:56.590Z,RAPIRA,USDT/RUB,80.95624174148308,80.98,,0.029347037369629587,,,
2025-08-05T23:14:57.317Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T23:14:57.611Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:14:58.171Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:14:58.375Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:14:58.568Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:14:58.764Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:15:26.608Z,RAPIRA,USDT/RUB,80.95624174148308,80.98,,0.029347037369629587,,,
2025-08-05T23:15:27.350Z,GRINEX,USDT/RUB,80.780105494,81.01,,0.2845929757012802,,,
2025-08-05T23:15:28.058Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:15:28.924Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:15:29.112Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:15:29.305Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:15:29.499Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:15:56.592Z,RAPIRA,USDT/RUB,80.95624174148308,80.98,,0.029347037369629587,,,
2025-08-05T23:15:57.308Z,GRINEX,USDT/RUB,80.780105494,81.01,,0.2845929757012802,,,
2025-08-05T23:15:58.150Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:15:58.725Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:15:58.923Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:15:59.288Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:15:59.481Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:16:26.615Z,RAPIRA,USDT/RUB,80.95624174148308,80.98,,0.029347037369629587,,,
2025-08-05T23:16:27.583Z,GRINEX,USDT/RUB,80.780105494,81.01,,0.2845929757012802,,,
2025-08-05T23:16:28.303Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:16:28.838Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:16:29.028Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:16:29.231Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:16:29.421Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:16:56.605Z,RAPIRA,USDT/RUB,80.95624174148308,80.98,,0.029347037369629587,,,
2025-08-05T23:16:57.344Z,GRINEX,USDT/RUB,80.780105494,81.01,,0.2845929757012802,,,
2025-08-05T23:16:58.267Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:16:58.814Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:16:59.012Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:16:59.207Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:16:59.414Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:17:26.586Z,RAPIRA,USDT/RUB,80.95624174148308,80.98,,0.029347037369629587,,,
2025-08-05T23:17:27.370Z,GRINEX,USDT/RUB,80.780105494,81.01,,0.2845929757012802,,,
2025-08-05T23:17:27.614Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:17:28.156Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:17:28.349Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:17:28.542Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:17:28.734Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:17:56.574Z,RAPIRA,USDT/RUB,80.95624174148308,80.98,,0.029347037369629587,,,
2025-08-05T23:17:57.302Z,GRINEX,USDT/RUB,80.780105494,81.01,,0.2845929757012802,,,
2025-08-05T23:17:57.560Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:17:58.108Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:17:58.300Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:17:58.492Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:17:58.684Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:18:26.631Z,RAPIRA,USDT/RUB,80.95624174148308,80.98,,0.029347037369629587,,,
2025-08-05T23:18:26.964Z,GRINEX,USDT/RUB,80.780105494,81.01,,0.2845929757012802,,,
2025-08-05T23:18:27.249Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:18:27.782Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:18:27.970Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:18:28.162Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:18:28.518Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:18:56.636Z,RAPIRA,USDT/RUB,80.95624174148308,80.98,,0.029347037369629587,,,
2025-08-05T23:18:57.376Z,GRINEX,USDT/RUB,80.780105494,81.01,,0.2845929757012802,,,
2025-08-05T23:18:58.085Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:18:58.619Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:18:58.809Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:18:59.000Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:18:59.357Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:19:26.598Z,RAPIRA,USDT/RUB,80.95624174148308,80.98,,0.029347037369629587,,,
2025-08-05T23:19:27.535Z,GRINEX,USDT/RUB,80.780105494,81.01,,0.2845929757012802,,,
2025-08-05T23:19:28.404Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:19:28.946Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:19:29.139Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:19:29.334Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:19:29.712Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:19:56.664Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:19:57.562Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:19:58.294Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:19:58.852Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:19:59.049Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:19:59.245Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:19:59.435Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:20:26.609Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:20:27.245Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:20:28.085Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:20:28.628Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:20:28.823Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:20:29.018Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:20:29.215Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:20:56.904Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:20:57.631Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:20:58.502Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:20:59.054Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:20:59.244Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:20:59.440Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:20:59.631Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:21:26.609Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:21:27.167Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:21:27.966Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:21:28.518Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:21:28.708Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:21:28.898Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:21:29.094Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:21:56.612Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:21:56.985Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:21:57.727Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:21:58.268Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:21:58.461Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:21:58.667Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:21:58.859Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:22:26.613Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:22:27.329Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:22:28.049Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:22:28.594Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:22:28.788Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:22:28.981Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:22:29.173Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:22:56.640Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:22:57.399Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:22:58.288Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:22:58.827Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:22:59.019Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:22:59.208Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:22:59.396Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:23:26.623Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:23:27.383Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:23:28.136Z,GRINEX,USDT/A7A5,80.75,80.910173556,,0.19835734489164544,,,
2025-08-05T23:23:28.723Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:23:28.918Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:23:29.206Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:23:29.989Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:23:56.614Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:23:57.657Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:23:58.373Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:23:58.910Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:23:59.110Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:23:59.303Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:23:59.500Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:24:26.622Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:24:26.966Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:24:27.689Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:24:28.419Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:24:28.617Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:24:28.814Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:24:29.016Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:24:56.680Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:24:57.445Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:24:57.702Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:24:58.514Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:24:58.727Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:24:58.943Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:24:59.154Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:25:26.668Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:25:27.583Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:25:28.449Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:25:28.986Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:25:29.184Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:25:29.564Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:25:29.769Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:25:56.672Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:25:57.402Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:25:58.203Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:25:58.771Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:25:58.965Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:25:59.170Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:25:59.371Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:26:26.701Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:26:27.464Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:26:28.189Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:26:28.824Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:26:29.041Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T23:26:29.247Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T23:26:29.441Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T23:26:56.825Z,RAPIRA,USDT/RUB,80.95600180548308,80.98,,0.029643502620821324,,,
2025-08-05T23:26:57.557Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-05T23:26:58.423Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T23:26:59.002Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T23:26:59.211Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
